Volume,Permittivity,Conductivity,Bend,Feed,S11,VSWR,Gain,Efficiency,Bandwidth,WiFi Fault,BT Fault,WiFi Status,BT Status,epsilon_r
2571.8058799999994,1.96,8609.89,0.97,-8.08,-7.51,3.3,1.33,66.46,47.29,Bending,Coupure,Fault,Fault,3.26
1209.71279,1.68,6304.0,0.74,-14.19,-18.5,2.89,5.24,71.6,42.82,Cracks,Conductivity_Degradation,Fault,Fault,2.19
2426.460033,2.05,13355.03,0.43,-12.24,-9.51,3.18,3.26,54.15,88.98,Body_Effect,Bending,Fault,Fault,3.84
1399.020436,2.2,3727.24,0.91,-23.13,-16.28,2.56,-0.7,34.74,142.65,Bending,Coupure,Fault,Fault,2.8
1421.963496,2.39,7398.61,0.97,-9.11,-14.18,2.51,-0.71,46.64,91.6,Strong_Flexion,Conductivity_Degradation,Fault,Fault,1.77
2382.073728,2.41,7024.56,1.06,-16.77,-23.99,2.43,-0.26,59.54,151.75,Cracks,Body_Effect,Fault,Fault,2.36
2186.58132,2.46,11670.51,0.19,-23.59,-17.1,1.09,1.44,30.6,156.92,Rupture_Coupure,Cracks,Fault,Fault,2.59
2130.003928,2.25,10381.56,0.24,-22.39,-7.76,2.17,2.0,87.87,150.68,Bending,No_Fault,Fault,Normal,3.56
1514.7990000000002,1.87,8965.21,1.13,-23.8,-22.25,3.92,2.21,59.64,104.86,Strong_Flexion,Coupure,Fault,Fault,2.51
2168.4662999999996,2.41,13159.2,0.4,-13.09,-5.17,3.67,5.03,82.88,127.18,Body_Effect,Conductivity_Degradation,Fault,Fault,2.44
2524.8618859999997,2.23,12547.22,0.72,-19.75,-18.65,3.85,0.15,57.66,44.67,Body_Effect,Cracks,Fault,Fault,2.68
2608.600059000001,1.77,7819.31,0.51,-8.23,-20.75,3.73,3.63,59.35,126.34,Humidity_Sweat,Bending,Fault,Fault,3.06
1884.360636,1.52,8142.44,0.16,-12.93,-14.59,3.66,5.87,37.61,91.58,Cracks,Coupure,Fault,Fault,2.57
1879.4703,2.27,5446.31,1.11,-24.9,-10.19,3.79,4.57,67.7,43.23,Body_Effect,Bending,Fault,Fault,2.71
2093.359005,1.97,13090.18,1.17,-18.13,-14.46,3.1,1.99,48.11,128.17,Rupture_Coupure,Rupture,Fault,Fault,1.8
1728.632529,1.85,9461.01,0.52,-20.46,-4.38,3.1,1.99,83.71,155.39,Cracks,Body_Effect,Fault,Fault,1.66
1743.74234,2.11,9558.79,0.82,-7.6,-18.02,3.39,0.59,49.85,99.33,Conductivity_Degradation,Rupture,Fault,Fault,3.17
2168.4662999999996,2.41,13159.2,0.4,-13.09,-5.17,3.67,5.03,82.88,127.18,Body_Effect,Conductivity_Degradation,Fault,Fault,2.44
1811.241168,1.74,9782.84,0.94,-11.65,-18.02,2.9,3.4,31.24,95.3,Conductivity_Degradation,Strong_Flexion,Fault,Fault,3.31
1791.0060899999999,1.62,13866.29,0.24,-15.52,-16.03,3.06,-0.68,74.14,158.19,Body_Effect,Rupture,Fault,Fault,2.33
2138.3186440000004,2.28,4970.48,0.76,-8.53,-16.54,3.47,2.74,74.22,137.52,Humidity_Sweat,Cracks,Fault,Fault,2.44
1781.6263680000002,2.31,10604.78,0.14,-15.59,-13.58,1.18,-0.59,78.16,71.49,Bending,Cracks,Fault,Fault,1.71
2083.142272,2.2,6735.34,0.15,-13.41,-11.13,2.72,4.04,60.69,57.84,Bending,Cracks,Fault,Fault,2.88
2270.8314419999997,2.33,12306.06,0.54,-14.3,-11.18,1.4,4.96,33.48,46.41,Cracks,Strong_Flexion,Fault,Fault,2.56
1419.57018,2.16,12920.12,0.41,-23.64,-14.4,2.02,1.34,32.84,102.39,Conductivity_Degradation,Coupure,Fault,Fault,1.64
1966.55184,1.91,13177.86,1.03,-21.36,-5.68,1.13,-0.28,36.1,80.76,Bending,Humidity_or_Sweat,Fault,Fault,1.77
1652.89201,2.44,6161.33,1.02,-16.06,-18.05,3.57,5.81,58.76,105.96,Body_Effect,Coupure,Fault,Fault,2.39
1866.864825,2.29,3264.12,1.04,-22.62,-24.47,1.43,4.85,33.04,149.65,Conductivity_Degradation,Strong_Flexion,Fault,Fault,1.63
1660.173165,1.66,10656.42,0.28,-21.62,-6.3,3.33,-0.3,74.18,138.77,Humidity_Sweat,Strong_Flexion,Fault,Fault,3.48
2088.14529,1.51,5002.14,0.68,-9.99,-11.69,1.73,0.47,47.62,118.32,Body_Effect,No_Fault,Fault,Normal,2.73
2072.52794,2.27,3247.23,0.46,-18.75,-20.0,2.65,1.37,39.41,130.02,Body_Effect,Humidity_or_Sweat,Fault,Fault,2.04
1357.9551360000003,1.73,14109.31,0.71,-20.98,-21.89,1.23,3.54,81.65,44.91,Cracks,Rupture,Fault,Fault,1.96
1248.49704,2.26,12842.3,0.98,-5.65,-22.31,3.76,3.84,37.23,157.26,Bending,Coupure,Fault,Fault,2.98
2587.226094,2.37,12234.52,0.32,-12.17,-12.97,3.18,2.15,76.34,82.45,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,3.92
1287.8852350000002,2.18,8036.3,1.19,-12.96,-12.44,3.67,1.27,44.99,131.66,Bending,Rupture,Fault,Fault,2.08
2244.8107499999996,2.43,14710.04,0.16,-11.41,-5.74,1.93,3.34,70.17,55.51,Body_Effect,Bending,Fault,Fault,2.89
1974.77696,2.38,4744.05,0.47,-9.56,-19.51,1.86,-0.96,45.14,133.75,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,2.5
1379.047324,2.06,6236.22,0.19,-13.76,-24.4,3.34,2.93,44.0,92.89,Body_Effect,Body_Effect,Fault,Fault,3.34
1507.0982399999998,2.07,13753.4,1.03,-6.66,-19.13,3.23,4.4,34.75,148.23,Strong_Flexion,Rupture,Fault,Fault,1.66
1783.317935,2.44,12878.41,0.11,-8.97,-16.15,3.93,-0.09,80.94,98.82,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,3.41
1744.8896640000003,1.73,6983.7,0.98,-7.87,-21.1,3.6,0.89,75.38,66.81,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,3.14
1832.9585040000002,2.18,14497.78,1.1,-6.14,-6.3,3.67,2.5,82.19,126.44,Body_Effect,Conductivity_Degradation,Fault,Fault,1.79
2431.242945,1.83,8734.89,0.66,-6.49,-10.89,2.04,5.21,32.65,60.56,Strong_Flexion,Cracks,Fault,Fault,3.34
2550.028404,1.69,3189.66,0.46,-6.48,-10.34,2.39,-0.54,57.39,44.12,Bending,Humidity_or_Sweat,Fault,Fault,2.69
1279.447872,2.04,13323.64,0.68,-11.85,-7.79,3.97,0.92,86.52,63.46,Humidity_Sweat,Bending,Fault,Fault,3.12
1566.9690840000003,2.49,7104.75,0.61,-5.29,-8.72,3.11,4.22,67.33,140.55,Strong_Flexion,Coupure,Fault,Fault,3.1
2032.65328,1.63,11505.1,0.42,-17.73,-5.88,1.17,1.35,57.73,108.11,Body_Effect,Body_Effect,Fault,Fault,3.32
1194.722234,2.39,3036.23,0.54,-5.74,-4.37,3.46,2.72,50.77,128.07,Strong_Flexion,Bending,Fault,Fault,2.13
1750.3211250000002,1.57,8943.75,0.89,-5.1,-24.61,2.6,5.59,36.36,88.15,Bending,Rupture,Fault,Fault,3.39
1875.7199999999998,1.55,10453.71,0.13,-15.57,-5.45,1.03,2.69,33.99,144.05,Rupture_Coupure,Bending,Fault,Fault,2.02
2072.52794,2.27,3247.23,0.46,-18.75,-20.0,2.65,1.37,39.41,130.02,Body_Effect,Humidity_or_Sweat,Fault,Fault,2.04
1775.51178,1.55,8719.47,0.71,-16.51,-19.55,2.87,-0.32,40.48,75.44,Conductivity_Degradation,Rupture,Fault,Fault,2.27
1705.7125,1.9,9438.55,0.57,-23.93,-5.88,1.23,0.41,74.42,108.53,Bending,Strong_Flexion,Fault,Fault,3.88
1373.966272,2.2,3542.81,0.73,-6.8,-13.25,3.04,-0.81,68.1,112.76,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,2.46
1534.961135,2.44,11696.84,0.9,-8.12,-10.06,1.88,5.18,49.86,153.55,Humidity_Sweat,No_Fault,Fault,Normal,3.08
1515.9275280000002,2.38,5683.42,1.09,-21.93,-4.8,2.11,2.31,74.54,46.51,Cracks,Cracks,Fault,Fault,3.07
1856.8720500000004,1.91,7012.03,0.76,-14.51,-19.27,1.32,2.88,63.44,46.79,Conductivity_Degradation,Bending,Fault,Fault,2.18
1981.8356220000003,1.58,5319.57,0.73,-17.43,-10.35,1.62,3.83,34.49,82.41,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,3.16
2313.4722,1.55,11561.71,0.13,-16.58,-5.85,2.18,5.47,72.79,112.5,Rupture_Coupure,Bending,Fault,Fault,2.06
1733.5124400000004,2.27,10123.82,0.55,-5.44,-16.55,1.56,5.34,54.46,51.41,Body_Effect,Humidity_or_Sweat,Fault,Fault,2.71
1477.0070280000002,2.46,8168.8,1.02,-21.9,-16.26,3.57,-0.63,61.53,158.44,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,2.34
1661.121132,2.46,4586.71,1.13,-17.81,-12.0,3.44,-0.35,36.74,97.4,Conductivity_Degradation,Cracks,Fault,Fault,3.69
2388.576588,1.68,4942.1,0.9,-20.77,-13.56,3.7,1.5,74.14,144.29,Conductivity_Degradation,Bending,Fault,Fault,2.1
1248.740064,2.06,4302.83,1.16,-9.46,-3.16,3.3,1.09,78.72,64.12,Bending,Cracks,Fault,Fault,2.81
1620.39852,2.47,7182.41,1.2,-7.95,-20.25,3.48,5.89,46.61,119.73,Rupture_Coupure,Cracks,Fault,Fault,3.29
2637.9615599999997,1.52,11149.54,0.12,-16.86,-20.58,1.61,2.05,32.75,126.95,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,3.92
2528.84676,1.62,10325.68,0.74,-9.04,-12.56,1.29,4.68,57.57,109.39,Strong_Flexion,No_Fault,Fault,Normal,2.44
1921.456914,2.2,10923.48,0.7,-10.12,-4.05,1.99,0.97,84.85,110.54,Strong_Flexion,Cracks,Fault,Fault,2.16
1638.9038999999998,1.83,9603.17,0.91,-18.65,-6.87,3.49,5.8,67.9,105.03,Cracks,Coupure,Fault,Fault,2.54
1486.6636079999998,2.06,11492.63,1.08,-17.34,-16.29,2.74,3.62,31.26,95.56,Body_Effect,Conductivity_Degradation,Fault,Fault,2.79
1796.598048,1.57,4609.11,0.94,-9.38,-15.66,3.59,2.69,80.23,105.95,Strong_Flexion,Bending,Fault,Fault,2.51
1399.020436,2.2,3727.24,0.91,-23.13,-16.28,2.56,-0.7,34.74,142.65,Bending,Coupure,Fault,Fault,2.8
2005.0405760000003,1.6,4285.66,0.9,-18.75,-22.47,3.33,5.22,36.14,113.98,Conductivity_Degradation,Bending,Fault,Fault,2.97
1757.9880000000003,2.16,9292.31,0.72,-17.96,-10.36,3.18,1.81,78.89,129.27,Rupture_Coupure,Strong_Flexion,Fault,Fault,3.26
1302.8242500000001,1.87,14633.23,0.34,-21.91,-16.66,1.93,1.93,53.27,51.39,Cracks,Coupure,Fault,Fault,2.15
1850.4326819999999,1.63,12131.55,1.18,-12.26,-9.73,1.76,0.38,50.99,73.97,Strong_Flexion,No_Fault,Fault,Normal,3.82
1803.204042,2.09,9010.67,0.37,-22.01,-11.78,3.55,5.96,64.82,56.91,Cracks,Rupture,Fault,Fault,1.92
1616.4314100000006,1.93,8402.78,0.64,-8.3,-11.12,3.58,2.61,61.42,115.45,Conductivity_Degradation,Rupture,Fault,Fault,2.64
1209.589744,1.6,9143.82,0.74,-21.49,-9.89,3.63,3.85,41.86,115.93,Body_Effect,Body_Effect,Fault,Fault,3.8
2123.3729,1.64,13992.85,0.69,-6.26,-6.54,1.9,2.29,35.12,84.0,Conductivity_Degradation,Body_Effect,Fault,Fault,1.67
1726.8999000000001,1.85,7880.55,0.9,-24.13,-3.95,2.81,0.14,63.43,49.71,Rupture_Coupure,Rupture,Fault,Fault,2.84
2126.308464,1.99,6784.43,0.25,-19.12,-9.08,1.03,-0.09,81.09,106.16,Strong_Flexion,Bending,Fault,Fault,3.21
2138.04385,2.4,3436.84,0.83,-6.67,-9.99,1.19,3.49,33.91,58.32,Bending,Humidity_or_Sweat,Fault,Fault,1.51
1523.134935,2.15,8929.33,0.93,-15.28,-11.33,1.01,4.91,73.48,63.7,Humidity_Sweat,No_Fault,Fault,Normal,1.58
2094.5977080000002,1.78,7817.0,0.26,-5.1,-10.88,3.71,3.34,81.8,144.81,Humidity_Sweat,Cracks,Fault,Fault,3.38
1488.6436529999999,2.19,3368.04,0.91,-5.02,-12.92,3.09,1.62,33.39,57.21,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,3.65
1965.750176,2.38,12520.91,0.91,-5.88,-17.42,2.88,5.34,44.76,40.73,Humidity_Sweat,Body_Effect,Fault,Fault,1.83
2069.955648,2.28,7855.24,0.69,-12.17,-23.57,3.36,5.32,82.58,41.25,Body_Effect,Coupure,Fault,Fault,3.68
1239.94455,2.32,8117.25,0.9,-24.49,-7.52,2.65,-0.85,32.89,88.84,Conductivity_Degradation,Bending,Fault,Fault,3.11
1592.9516159999998,2.27,13786.59,0.65,-11.11,-12.2,1.5,1.69,87.84,46.44,Humidity_Sweat,Cracks,Fault,Fault,2.37
2029.2633900000003,2.04,12281.38,0.26,-15.5,-6.19,3.64,2.69,77.88,104.07,Humidity_Sweat,Strong_Flexion,Fault,Fault,3.05
1474.797918,1.55,8552.17,1.0,-8.34,-22.52,1.46,3.65,39.4,108.14,Strong_Flexion,Conductivity_Degradation,Fault,Fault,2.51
1219.376576,1.91,12610.62,0.74,-15.81,-6.74,1.44,-0.59,74.63,126.92,Body_Effect,Strong_Flexion,Fault,Fault,2.07
1705.035024,1.96,11167.28,0.55,-16.13,-16.48,2.22,4.06,31.21,66.47,Body_Effect,Bending,Fault,Fault,1.96
1318.3218720000002,1.92,10061.72,0.33,-17.74,-12.33,2.97,0.37,31.45,59.79,Cracks,Strong_Flexion,Fault,Fault,2.86
2199.915,1.9,6327.36,0.91,-23.81,-3.94,3.97,5.28,83.23,154.88,Conductivity_Degradation,Cracks,Fault,Fault,3.71
1853.8398,2.02,7374.59,1.05,-13.29,-14.52,3.04,5.89,68.33,136.98,Conductivity_Degradation,Cracks,Fault,Fault,2.48
2229.196608,1.83,3259.4,0.26,-14.91,-5.61,2.38,1.94,60.38,55.67,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,2.41
1333.5187050000002,1.84,13231.88,0.52,-23.74,-6.35,3.36,2.84,32.79,58.34,Conductivity_Degradation,Coupure,Fault,Fault,3.9
1171.881984,1.82,6496.47,0.99,-18.13,-21.43,3.93,3.93,78.2,99.67,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,1.71
1265.560632,2.18,6418.38,0.73,-13.37,-17.99,1.81,-0.14,79.76,74.99,Bending,Cracks,Fault,Fault,2.59
1295.8065119999999,2.47,9799.63,0.7,-18.73,-7.39,1.57,3.66,70.2,152.3,Conductivity_Degradation,No_Fault,Fault,Normal,3.25
2048.2506,1.76,12421.52,0.8,-14.82,-13.21,1.22,-0.71,30.89,133.07,Rupture_Coupure,Body_Effect,Fault,Fault,1.64
1956.6111839999996,1.5,12546.65,0.47,-14.34,-17.98,1.57,5.26,59.83,125.97,Bending,No_Fault,Fault,Normal,2.2
2066.5242,2.34,12597.58,1.07,-11.37,-23.62,2.72,1.33,42.61,53.91,Bending,Humidity_or_Sweat,Fault,Fault,3.86
1314.5206799999999,1.63,7658.62,1.07,-13.7,-4.84,3.79,-0.39,65.29,80.14,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,3.7
1206.098586,1.92,6802.63,0.9,-9.53,-14.41,1.67,4.38,49.54,59.47,Cracks,Coupure,Fault,Fault,1.8
2138.237808,2.49,11848.45,0.26,-17.85,-3.61,3.29,1.22,60.56,92.0,Cracks,Cracks,Fault,Fault,2.09
2044.3835700000002,2.16,14677.45,0.46,-17.9,-19.85,1.52,5.38,79.53,112.88,No_Fault,No_Fault,Normal,Normal,3.7
1321.0530959999999,1.93,14151.02,0.11,-22.05,-10.29,3.14,1.47,55.64,83.58,Strong_Flexion,Rupture,Fault,Fault,3.28
2534.6730600000005,2.18,7451.48,0.17,-21.25,-4.16,2.73,4.6,42.77,102.92,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,3.24
1425.816,1.72,9209.98,0.77,-10.83,-24.26,3.13,-0.81,41.86,58.49,Cracks,Strong_Flexion,Fault,Fault,3.96
1532.88432,2.11,10848.86,0.35,-22.28,-4.73,1.72,-0.88,46.97,102.06,Conductivity_Degradation,Strong_Flexion,Fault,Fault,2.44
2377.3056520000005,2.17,4816.49,1.19,-16.78,-11.54,2.16,-0.67,58.25,58.16,Rupture_Coupure,Bending,Fault,Fault,3.04
1743.578565,1.7,10246.51,0.97,-16.68,-17.67,2.28,4.05,32.44,150.93,Conductivity_Degradation,Body_Effect,Fault,Fault,3.89
1945.6770000000001,2.04,4530.17,0.99,-6.19,-4.72,1.52,3.09,86.38,158.85,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,1.65
2349.7281000000003,2.15,5801.38,0.55,-8.1,-19.68,3.79,4.64,60.61,104.95,Strong_Flexion,Cracks,Fault,Fault,2.05
2478.61173,2.27,3898.77,0.3,-15.54,-21.18,3.63,4.15,53.33,141.99,Strong_Flexion,Bending,Fault,Fault,2.12
1461.389256,1.52,3845.04,0.8,-24.15,-6.36,3.94,0.18,38.38,71.74,Cracks,Bending,Fault,Fault,3.72
1559.2108400000002,2.1,4404.64,1.13,-21.52,-11.67,1.2,0.76,38.73,131.45,Conductivity_Degradation,Strong_Flexion,Fault,Fault,2.94
2123.98368,1.92,6793.21,0.92,-8.15,-21.64,3.73,4.7,52.25,63.66,Bending,Conductivity_Degradation,Fault,Fault,2.39
1818.506592,1.8,7763.74,0.56,-22.53,-8.68,2.03,-0.34,79.0,66.11,Strong_Flexion,Strong_Flexion,Fault,Fault,2.37
2543.1375000000003,1.57,3832.46,0.18,-6.12,-23.27,1.55,0.01,44.43,120.69,Body_Effect,No_Fault,Fault,Normal,2.51
2234.671499,1.71,5457.49,0.84,-6.23,-22.29,1.02,1.58,31.48,112.58,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,3.24
2498.804,1.55,14771.66,0.89,-5.08,-10.73,1.02,3.75,43.6,158.62,Conductivity_Degradation,No_Fault,Fault,Normal,3.66
2033.3666730000002,1.62,3173.1,1.16,-16.67,-20.37,3.42,1.52,77.16,151.12,Body_Effect,Coupure,Fault,Fault,3.49
2029.2633900000003,2.04,12281.38,0.26,-15.5,-6.19,3.64,2.69,77.88,104.07,Humidity_Sweat,Strong_Flexion,Fault,Fault,3.05
1966.55184,1.91,13177.86,1.03,-21.36,-5.68,1.13,-0.28,36.1,80.76,Bending,Humidity_or_Sweat,Fault,Fault,1.77
2550.028404,1.69,3189.66,0.46,-6.48,-10.34,2.39,-0.54,57.39,44.12,Bending,Humidity_or_Sweat,Fault,Fault,2.69
1488.581647,1.67,11469.64,0.94,-19.53,-14.22,2.81,2.98,59.99,48.84,Body_Effect,Body_Effect,Fault,Fault,2.04
1522.584,2.28,4818.6,0.77,-24.73,-11.84,1.09,-0.95,62.61,132.33,Body_Effect,Cracks,Fault,Fault,2.07
2123.98368,1.92,6793.21,0.92,-8.15,-21.64,3.73,4.7,52.25,63.66,Bending,Conductivity_Degradation,Fault,Fault,2.39
2319.11064,2.49,8836.83,0.21,-23.03,-20.61,1.27,-0.15,83.68,157.74,Bending,Body_Effect,Fault,Fault,2.64
1985.5011000000002,1.95,14713.88,1.09,-24.47,-24.87,1.53,1.21,64.67,65.03,Cracks,No_Fault,Fault,Normal,1.61
2894.819928,2.04,9654.72,1.19,-21.2,-7.78,3.37,4.91,75.0,58.64,Rupture_Coupure,Strong_Flexion,Fault,Fault,2.16
1795.9403039999997,2.34,4638.57,0.43,-14.31,-10.63,2.02,3.75,85.88,80.25,Humidity_Sweat,No_Fault,Fault,Normal,3.37
1922.1321839999998,1.99,14058.91,0.99,-18.04,-5.05,1.21,0.54,75.81,108.13,Body_Effect,Coupure,Fault,Fault,3.26
2376.823176,1.68,7403.83,0.89,-13.03,-21.37,2.62,-0.49,75.84,44.53,Body_Effect,Body_Effect,Fault,Fault,3.0
1159.9431359999999,1.97,10628.31,1.15,-5.51,-19.59,3.31,0.21,39.58,108.22,Bending,Strong_Flexion,Fault,Fault,3.04
1314.5206799999999,1.63,7658.62,1.07,-13.7,-4.84,3.79,-0.39,65.29,80.14,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,3.7
2222.46486,1.97,14903.0,0.91,-7.0,-13.59,3.62,0.0,79.01,61.7,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,1.92
2138.237808,2.49,11848.45,0.26,-17.85,-3.61,3.29,1.22,60.56,92.0,Cracks,Cracks,Fault,Fault,2.09
1369.359108,2.05,12674.91,0.68,-16.49,-3.97,3.78,5.56,67.06,54.26,Body_Effect,Rupture,Fault,Fault,2.4
2348.573598,1.79,4767.85,0.38,-14.06,-15.83,1.74,3.74,60.47,56.31,Humidity_Sweat,Cracks,Fault,Fault,3.35
2152.280625,1.81,13788.99,1.04,-15.37,-20.15,3.03,4.08,89.73,134.85,Rupture_Coupure,Rupture,Fault,Fault,3.33
1637.8450000000003,2.28,9045.27,0.67,-22.74,-20.38,3.19,1.19,74.27,111.85,Strong_Flexion,Body_Effect,Fault,Fault,3.15
1613.1072,1.97,7165.84,0.96,-15.26,-4.54,3.32,-0.84,46.65,125.36,Body_Effect,Conductivity_Degradation,Fault,Fault,2.32
2272.3440299999997,1.78,6972.12,0.51,-22.39,-10.85,2.61,4.76,35.84,58.42,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,2.5
1569.6046399999998,1.75,4433.08,1.0,-20.86,-19.28,3.4,1.73,71.65,134.07,Bending,Humidity_or_Sweat,Fault,Fault,1.61
1681.49184,2.2,14702.69,1.05,-15.13,-22.19,2.98,0.47,43.62,115.36,Humidity_Sweat,No_Fault,Fault,Normal,2.23
1477.0070280000002,2.46,8168.8,1.02,-21.9,-16.26,3.57,-0.63,61.53,158.44,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,2.34
1373.750928,2.26,12719.1,0.13,-16.84,-19.1,3.87,4.4,60.68,105.37,Strong_Flexion,Strong_Flexion,Fault,Fault,1.55
2060.3298629999995,1.75,6414.68,0.91,-11.81,-8.68,2.55,5.01,37.31,117.42,Rupture_Coupure,Conductivity_Degradation,Fault,Fault,3.55
2119.536984,2.26,5131.71,0.18,-16.19,-17.8,2.54,1.41,81.76,128.27,Rupture_Coupure,No_Fault,Fault,Normal,2.07
2244.8107499999996,2.43,14710.04,0.16,-11.41,-5.74,1.93,3.34,70.17,55.51,Body_Effect,Bending,Fault,Fault,2.89
1417.95334,2.32,12120.99,0.17,-8.89,-3.24,3.92,4.04,57.96,117.74,Cracks,Coupure,Fault,Fault,2.2
1520.9326079999998,2.13,6942.69,0.54,-7.82,-14.74,2.62,-0.99,74.11,112.44,Cracks,Body_Effect,Fault,Fault,2.89
2138.04385,2.4,3436.84,0.83,-6.67,-9.99,1.19,3.49,33.91,58.32,Bending,Humidity_or_Sweat,Fault,Fault,1.51
2206.510196,1.88,3511.64,1.17,-20.94,-8.74,2.68,-0.79,73.99,156.69,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.25
1665.9645660000003,1.67,8814.16,0.76,-17.19,-24.37,1.19,4.67,59.7,51.43,Humidity_Sweat,Coupure,Fault,Fault,3.81
1248.117297,1.88,7860.42,0.8,-9.26,-18.26,1.66,2.24,58.92,120.05,Body_Effect,No_Fault,Fault,Normal,1.51
1292.8388310000003,1.82,3643.52,0.44,-18.46,-23.3,2.72,4.89,66.63,52.54,Strong_Flexion,Cracks,Fault,Fault,3.9
1660.173165,1.66,10656.42,0.28,-21.62,-6.3,3.33,-0.3,74.18,138.77,Humidity_Sweat,Strong_Flexion,Fault,Fault,3.48
1373.704836,2.35,14422.81,0.99,-21.87,-15.73,3.27,5.05,82.19,150.84,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,3.08
2366.48572,2.45,7977.45,0.62,-13.22,-15.54,3.93,3.41,66.67,61.18,Body_Effect,Bending,Fault,Fault,1.77
2538.296244,2.38,8574.41,0.78,-12.83,-3.84,3.76,5.91,85.93,66.09,Strong_Flexion,Body_Effect,Fault,Fault,1.57
1268.9744600000001,2.32,14227.6,0.72,-19.02,-5.17,1.31,4.52,32.5,133.16,Humidity_Sweat,Strong_Flexion,Fault,Fault,3.97
1304.2369119999998,1.93,10032.1,0.67,-11.3,-3.65,1.06,4.41,75.91,124.58,Strong_Flexion,Coupure,Fault,Fault,2.24
2186.7588,1.57,3226.94,0.86,-20.46,-23.13,1.44,3.68,60.25,46.44,Strong_Flexion,Rupture,Fault,Fault,3.95
2396.4158399999997,2.44,12682.11,1.08,-17.57,-22.94,1.44,3.48,77.39,93.0,Strong_Flexion,No_Fault,Fault,Normal,2.06
1250.15396,2.17,7404.31,1.16,-14.96,-9.86,1.4,2.36,74.05,140.02,Rupture_Coupure,No_Fault,Fault,Normal,3.24
1836.60858,2.28,3451.12,0.52,-5.46,-17.47,2.54,0.75,34.62,53.31,Rupture_Coupure,Body_Effect,Fault,Fault,1.58
1691.750736,1.53,12838.01,0.47,-15.77,-23.68,2.95,4.8,43.19,151.98,Conductivity_Degradation,No_Fault,Fault,Normal,2.03
1971.1283819999996,2.49,7821.8,0.85,-18.68,-20.3,3.15,-0.98,79.36,103.4,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,3.45
1356.0722500000002,1.79,11017.09,1.12,-13.2,-10.57,2.48,2.3,73.27,122.09,Conductivity_Degradation,No_Fault,Fault,Normal,2.98
2533.07076,2.21,4260.45,0.71,-20.78,-10.87,2.21,-0.71,83.97,150.34,Conductivity_Degradation,Body_Effect,Fault,Fault,2.65
1385.6988600000002,1.7,5935.14,0.81,-8.68,-5.02,2.39,-0.86,36.29,148.56,Cracks,Body_Effect,Fault,Fault,2.87
1818.430495,1.66,11716.07,0.41,-8.82,-4.17,2.06,1.65,48.11,70.68,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,3.04
2352.151104,1.84,12570.57,0.42,-15.03,-16.26,3.99,0.69,80.52,136.95,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.15
2531.221536,1.56,3934.27,0.14,-7.8,-6.7,3.24,5.17,48.13,132.83,Humidity_Sweat,Rupture,Fault,Fault,2.76
2283.88398,2.23,5418.6,0.42,-21.84,-11.52,1.75,5.46,42.19,69.46,Bending,No_Fault,Fault,Normal,3.1
1969.425738,2.38,3855.61,1.01,-10.97,-6.8,3.67,4.21,69.96,51.37,Humidity_Sweat,Body_Effect,Fault,Fault,3.28
1620.40255,1.57,9572.43,0.71,-13.42,-19.93,2.18,-0.15,78.75,141.69,Strong_Flexion,Bending,Fault,Fault,2.43
1394.3862239999999,2.26,13571.56,0.68,-13.89,-12.23,3.43,4.89,49.07,88.0,Strong_Flexion,Conductivity_Degradation,Fault,Fault,2.69
1871.978472,1.82,8582.44,0.27,-5.58,-20.6,2.63,2.23,77.0,69.92,Bending,No_Fault,Fault,Normal,1.61
2144.900912,2.1,10943.04,1.02,-20.39,-4.88,2.5,-0.91,78.41,67.74,Bending,Conductivity_Degradation,Fault,Fault,3.73
2196.5446079999997,1.52,12346.36,0.5,-18.42,-12.73,3.71,2.56,43.57,94.89,Bending,Humidity_or_Sweat,Fault,Fault,1.82
1982.7900079999997,1.57,7506.81,1.15,-6.83,-22.91,3.56,4.01,85.08,95.3,Rupture_Coupure,Rupture,Fault,Fault,2.73
